;L, μμ;vt18u, tib2-2, 200,2000.csv;Result;fail;Predict
700;2360,0;19,58;19,090882637488857;0,23923579430985525;19,107192029398576
701;2363,333333333333;19,59;19,09518506686607;0,24484181805233649;19,111122665784354
702;2366,6666666666665;19,68;19,099487496243277;0,3369947670178985;19,115053302170136
703;2370,0;19,74;19,10378992562049;0,40476325874198027;19,118983938555917
704;2373,333333333333;19,74;19,108092354997698;0,39930727181235337;19,1229145749417
705;2376,6666666666665;19,79;19,11239478437491;0,45914882824232356;19,126845211327478
706;2380,0;19,78;19,11669721375212;0,43997058624420426;19,13077584771326
707;2383,333333333333;19,62;19,12099964312933;0,24900135615705649;19,13470648409904
708;2386,6666666666665;19,64;19,12530207250654;0,2649139565660646;19,138637120484823
709;2390,0;19,63;19,12960450188375;0,2503956545350079;19,142567756870605
710;2393,333333333333;19,67;19,13390693126096;0,2873957783500434;19,146498393256387
711;2396,6666666666665;19,31;19,13820936063817;0,029512023772345356;19,15042902964217
712;2400,0;19,01;19,142511790015384;0,017559374493080704;19,154359666027947
713;2403,333333333333;18,92;19,146814219392592;0,051444690118670124;19,15829030241373
714;2406,6666666666665;18,96;19,1511166487698;0,03652557343699899;19,16222093879951
715;2410,0;19,01;19,155419078147013;0,021146708289126508;19,166151575185292
716;2413,333333333333;19,32;19,159721507524225;0,025689195150307268;19,17008221157107
717;2416,6666666666665;19,69;19,164023936901433;0,27665081895266896;19,174012847956853
718;2420,0;19,6;19,168326366278645;0,18634212605019965;19,177943484342634
719;2423,333333333333;19,59;19,172628795655854;0,17419872221568306;19,181874120728416
720;2426,6666666666665;19,58;19,176931225033066;0,16246443735334376;19,185804757114198
721;2430,0;19,54;19,181233654410274;0,12871329072780596;19,18973539349998
722;2433,333333333333;19,64;19,185536083787486;0,20653745113921526;19,193666029885758
723;2436,6666666666665;19,66;19,189838513164695;0,2210518237031851;19,19759666627154
724;2440,0;19,56;19,194140942541907;0,13385284992412347;19,201527302657322
725;2443,333333333333;19,59;19,198443371919115;0,15331659299407221;19,205457939043104
726;2446,6666666666665;19,63;19,202745801296327;0,18254615030991664;19,209388575428886
727;2450,0;19,33;19,207048230673536;0,015117137580507662;19,213319211814667
728;2453,333333333333;19,31;19,211350660050748;0,009731692272422881;19,217249848200446
729;2456,6666666666665;19,26;19,215653089427956;0,0019666484772849846;19,221180484586228
730;2460,0;19,17;19,21995551880517;0,0024955538590933513;19,22511112097201
731;2463,333333333333;19,1;19,224257948182377;0,015440037686493876;19,22904175735779
732;2466,6666666666665;19,25;19,22856037755959;0,00045965741038738345;19,232972393743573
733;2470,0;19,28;19,232862806936797;0,0022219149698777534;19,236903030129355
734;2473,333333333333;19,33;19,23716523631401;0,008618293348633418;19,240833666515133
735;2476,6666666666665;19,28;19,241467665691218;0,0014847407872838412;19,244764302900915
736;2480,0;19,31;19,24577009506843;0,004125480687518376;19,248694939286697
737;2483,333333333333;19,33;19,25007252444564;0,006388401348492811;19,25262557567248
738;2486,6666666666665;19,41;19,25437495382285;0,02421915499764;19,256556212058257
739;2490,0;19,48;19,25867738320006;0,04898370070717378;19,26048684844404
740;2493,333333333333;19,4;19,26297981257727;0,018774531761359427;19,26441748482982
741;2496,6666666666665;19,4;19,26728224195448;0,01761400330062898;19,268348121215602
742;2500,0;19,47;19,27158467133169;0,039368642650552475;19,272278757601384
743;2503,333333333333;19,43;19,2758871007089;0,02375078572790868;19,276209393987166
744;2506,6666666666665;19,31;19,280189530086112;0,0008886641164867504;19,280140030372948
745;2510,0;19,45;19,284491959463324;0,027392911482289766;19,284070666758726
746;2513,333333333333;19,44;19,288794388840532;0,022863136846108488;19,288001303144508
747;2516,6666666666665;19,41;19,29309681821774;0,013666353910815944;19,29193193953029
748;2520,0;19,33;19,297399247594953;0,0010628090573750696;19,295862575916072
749;2523,333333333333;19,45;19,301701676972165;0,021992392612867888;19,29979321230185
750;2526,6666666666665;19,47;19,306004106349373;0,026894653134267234;19,303723848687632
751;2530,0;19,58;19,310306535726586;0,07273456467179458;19,307654485073414
752;2533,333333333333;19,63;19,314608965103794;0,09947150489289922;19,311585121459196
753;2536,6666666666665;19,69;19,318911394481006;0,13770675314603248;19,315515757844977
754;2540,0;19,69;19,323213823858215;0,13453209900871382;19,31944639423076
755;2543,333333333333;19,67;19,327516253235427;0,11729511679790165;19,323377030616538
756;2546,6666666666665;19,52;19,331818682612635;0,03541220821364403;19,32730766700232
757;2550,0;19,36;19,336121111989847;0,0005702012926013984;19,3312383033881
